1 6
1 30
52 25
36 -14
59 3
17 1
39 -18
14 -5
1 -30
25 3
61 -15
31 15
3 18
52 -20
19 -17
47 1
36 20
5 -22
38 14
32 -20
36 18
31 6
11 2
9 1
23 0
25 -12
29 -10
29 7
53 13
42 9
27 -1
28 -21
16 -15
12 -30
1 -14
21 -8
24 -4
15 19
40 -11
20 -7
34 2
41 -6
40 -7
50 -21
33 -12
9 -7
24 -5
20 30
32 -30
1 -4
1 30
30 23
5 0
29 22
65 -25
35 4
30 5
32 -18
29 -21
13 30
1 15
1 -30
15 -14
12 -5
46 -16
7 3
35 3
34 -18
32 -3
23 -12
28 -20
53 8
28 -28
31 7
48 -30
32 16
27 29
46 -30
11 -30
42 3
41 -3
53 -22
8 -21
15 -4
10 -16
26 -19
41 -30
6 -5
28 0
43 -16
22 16
48 2
10 19
25 4
9 0
37 3
1 -30
6 27
13 10
40 -7
6 -30
5 -3
3 -1
22 7
14 16
39 -8
55 1
30 -10
40 30
58 -6
41 -17
1 -23
11 5
6 -2
30 7
13 1
13 30
40 25
1 -6
31 26
1 -15
1 -2
1 -7
45 28
19 14
1 -9
64 30
42 0
31 -12
23 -30
1 -30
27 -16
1 3
1 22
32 -30
26 1
33 30
59 -30
18 24
1 -22
9 1
13 30
4 1
67 7
1 24
4 0
34 -20
46 8
38 0
24 9
48 0
16 3
41 -6
57 13
27 -1
27 0
16 -18
14 30
4 30
1 0
1 8
22 -6
10 18
54 -5
33 19
19 -19
9 3
8 -21
27 9
32 -30
33 -15
45 -30
1 -27
11 -13
1 -23
41 4
22 30
50 -14
47 19
36 4
15 30
27 -25
26 4
23 -7
24 -20
12 24
24 28
38 -30
5 -14
1 0
24 12
30 -11
44 26
23 8
1 20
16 6
15 -2
37 30
1 15
1 -11
1 23
8 -17
54 11
29 30
25 -5
9 -4
30 30
13 -3
1 8
15 16
47 12
13 -10
41 -20
12 -14
1 28
22 -25
59 -1
27 -18
40 -30
49 4
37 -25
45 1
2 -30
59 12
19 20
20 30
1 30
34 16
1 -23
17 30
30 17
25 0
20 6
75 20
19 -14
49 -19
42 -17
1 -25
18 15
31 -2
16 -30
24 -10
59 13
21 -7
31 -16
19 9
43 -15
1 21
1 -9
43 -1
1 -30
1 3
35 -15
9 -20
20 4
31 18
17 -10
22 -15
52 -26
54 28
1 -9
46 -3
7 -21
3 16
52 -26
23 19
3 -18
22 -8
19 -16
72 -12
13 -1
43 -30
53 13
26 -10
32 -19
13 0
1 5
24 -24
1 30
23 -7
18 -6
14 -1
34 -15
35 -5
50 -30
22 -30
23 16
1 -6
29 12
42 14
31 24
1 26
29 6
59 -13
8 2
33 -12
23 -1
1 30
35 -4
20 30
30 -19
63 3
34 12
28 -10
24 30
28 -6
53 -26
28 29
1 30
62 -15
21 30
22 5
1 -9
5 0
43 -9
1 11
27 -5
19 27
45 3
25 -30
27 9
1 23
44 -27
10 -21
1 -4
28 25
17 -6
23 17
5 12
36 30
1 -1
36 -19
12 11
34 -16
35 -14
23 -19
71 -29
52 -7
10 -30
58 7
31 -20
29 0
6 -13
13 -6
7 -6
31 -8
67 -2
18 0
11 -25
46 15
38 -2
30 15
15 -4
12 -21
1 0
1 -15
3 16
76 3
30 -22
14 -30
14 -14
26 16
1 2
67 13
1 5
29 26
7 9
43 3
21 0
48 -11
37 -17
9 19
19 0
54 -19
39 -16
44 -12
25 -30
55 -16
33 -6
15 -17
41 30
32 9
49 -14
16 30
17 5
46 -15
27 -6
48 12
1 -10
25 -4
21 30
9 3
48 -30
1 -9
19 8
42 17
31 -11
18 0
39 -30
30 28
38 -1
33 15
1 -11
9 0
3 -13
62 -30
11 5
45 14
82 -17
25 0
30 -7
28 16
24 -30
67 4
35 1
1 17
13 30
7 -5
31 -13
47 -6
28 -17
20 -17
19 -16
30 29
28 6
33 -30
19 3
16 -4
1 2
30 -24
31 19
33 3
17 -20
38 -1
25 1
41 -19
25 -13
1 10
47 1
38 13
12 -14
1 -8
27 20
40 -5
30 -10
1 -6
15 14
25 -11
44 -10
52 3
13 -25
20 -12
34 8
67 10
19 21
40 8
1 7
35 -2
53 8
7 -15
17 17
29 -10
33 11
44 -27
9 -5
25 -3
23 20
38 -23
19 -12
2 -3
45 7
41 -25
33 -19
39 30
1 -12
43 -1
45 19
35 26
19 2
62 5
32 18
28 -8
26 -13
46 27
25 -17
36 -7
22 -6
1 0
12 19
14 -11
1 -22
47 3
23 19
16 13
41 -4
67 24
24 -16
35 11
34 -6
17 13
1 4
60 -9
65 -12
29 -13
27 -30
1 23
33 6
38 -24
33 -13
41 30
44 -30
1 12
11 -6
12 30
54 -30
32 0
51 -30
32 -22
22 -6
47 9
24 13
9 -21
23 -4
1 -23
14 4
26 -6
27 -30
48 -17
28 27
18 -7
36 5
12 8
26 3
25 -5
15 30
30 -18
65 -14
17 11
63 8
38 -1
26 30
32 -30
23 20
28 12
43 8
14 -3
25 1
37 22
10 -30
1 -2
10 -19
6 -1
46 5
1 3
23 -21
16 30
28 14
65 -30
70 -30
2 11
1 -30
46 12
21 -14
2 17
1 -12
27 -15
66 -2
46 2
31 24
20 -22
49 5
22 4
24 0
28 30
11 -26
30 12
23 -18
34 -15
49 30
55 -19
1 -4
11 3
25 -1
1 5
30 16
7 13
49 -18
29 -13
52 17
14 -12
34 -30
18 20
73 30
22 -17
29 -5
41 -14
33 30
5 -5
51 -24
8 -30
51 -25
46 7
1 5
38 12
40 -20
1 -9
31 7
16 -30
25 30
1 -3
28 3
14 30
45 -9
33 -30
38 30
47 -4
5 -6
33 3
8 9
35 8
2 2
29 -27
1 2
11 -27
1 -30
25 0
62 18
39 17
22 11
33 -19
11 -2
39 -13
38 -12
13 15
39 -13
20 21
16 0
5 -16
50 13
45 -18
35 0
20 30
12 12
16 11
13 21
58 -13
37 -14
44 -20
51 -10
41 2
32 1
1 -6
25 -14
51 26
42 15
22 5
19 20
50 -14
23 -19
47 7
1 4
27 3
24 12
1 -2
39 -11
45 8
22 -10
6 14
45 -5
37 8
7 23
12 0
20 0
14 -16
4 13
4 11
28 15
83 11
26 8
1 30
79 20
36 30
7 14
22 30
1 30
28 -7
2 -6
30 1
55 -15
4 5
1 -8
41 5
1 -17
23 6
3 -4
11 -23
22 15
18 -5
1 -28
45 11
1 1
41 17
1 -6
7 -20
36 -23
1 30
9 18
30 8
30 -13
6 -16
41 1
51 17
24 -30
34 -30
15 18
40 -3
40 13
33 14
10 0
15 28
2 12
48 29
34 -10
37 -7
30 -5
13 -9
45 -9
19 30
40 -12
36 -1
1 -12
33 -12
26 -5
65 30
73 -5
1 29
20 7
22 11
40 -8
35 4
56 -12
16 30
46 -14
1 10
4 -29
16 -8
28 10
15 -25
18 -11
32 -2
4 28
16 17
29 10
41 6
32 11
27 25
45 10
44 -1
1 -5
28 2
26 17
5 6
12 8
25 -15
45 -4
29 -30
19 2
70 30
21 -2
1 23
33 2
25 -11
45 25
47 -1
10 29
31 30
4 27
6 8
22 24
1 16
45 -11
9 -19
96 -9
8 -18
5 30
39 0
39 7
30 27
11 11
25 30
1 29
20 -11
9 9
1 -2
35 -10
22 7
1 -4
8 14
47 -8
7 16
3 -14
8 0
15 -4
53 -12
71 2
54 30
28 -4
48 -23
27 18
62 21
31 30
1 -30
37 6
24 -30
49 -29
41 6
29 -9
27 6
23 21
15 6
9 24
30 16
1 23
28 20
24 -11
20 9
43 -3
45 -30
16 6
30 -30
23 -5
32 -6
1 23
51 22
1 21
14 -30
35 14
44 -20
24 11
24 8
30 24
41 18
6 30
40 -30
28 6
10 8
1 18
1 -4
30 -4
59 -15
13 -10
17 -21
1 22
39 -9
42 -13
22 22
44 30
42 -27
56 5
38 -21
39 0
30 15
41 -28
25 -6
17 12
1 17
41 25
9 -13
25 1
53 6
5 28
15 -21
55 20
25 -12
36 25
33 -24
26 9
43 -5
31 -1
37 19
36 16
25 -20
1 13
1 3
27 -10
48 -7
33 -6
83 -21
27 -5
27 30
4 18
3 -29
40 -28
30 29
39 0
40 -19
46 25
22 11
34 -8
1 0
31 -12
22 30
35 1
1 9
34 28
21 29
22 -27
11 -12
1 1
1 0
11 -12
4 -5
37 -30
14 18
20 -3
20 -7
46 7
32 3
1 30
3 -7
8 -8
32 29
34 14
41 -10
43 5
1 -1
52 -29
29 19
31 21
45 -12
1 13
55 -20
24 -4
55 4
42 -30
18 3
1 -30
14 -30
52 -16
8 0
49 -30
38 10
25 -30
1 0
19 -16
25 -8
42 -6
3 -8
23 20
40 23
15 30
49 -19
20 -5
27 30
54 -7
30 15
24 -21
58 -19
1 22
14 11
31 25
7 14
3 0
25 -30
4 7
1 1
26 2
22 -29
28 -3
38 30
6 10
17 26
21 24
1 -5
79 6
21 -14
20 -25
31 -15
75 30
56 0
12 18
1 12
67 -30
5 -3
19 10
39 -5
11 -22
54 30
26 -9
1 -16
33 30
69 -3
22 -13
14 -14
3 2
28 30
9 -28
59 -29
8 25
31 -1
1 19
55 1
14 14
31 1
9 -19
53 4
45 28
1 21
32 12
11 6
1 30
25 -27
1 26
1 18
1 0
1 30
6 24
19 -12
45 -6
14 -25
42 1
18 10
23 -16
24 -15
11 30
31 -8
12 -30
29 30
20 0
10 -10
29 14
62 -14
15 21
54 11
36 19
15 -12
45 13
12 30
23 6
25 3
31 8
37 30
34 -30
4 12
84 18
5 -16
7 -14
31 30
20 30
15 1
33 -9
53 -18
25 -25
5 -10
9 -2
1 -1
51 30
32 23
4 -7
18 5
31 -10
41 6
38 15
9 -21
27 -20
9 0
14 -6
72 30
31 -8
6 30
31 -4
4 11
65 18
4 4
20 0
1 -12
49 -13
67 -13
55 13
29 -26
11 -26
62 -22
57 0
10 -3
43 -26
7 26
28 17
1 -16
1 2
25 -5
33 3
51 30
13 -8
5 -5
41 -11
38 0
67 -20
26 16
6 7
21 14
56 26
29 30
23 30
49 -11
56 12
37 0
5 26
1 -30
6 -30
79 -13
36 30
47 -16
24 -30
12 -30
30 19
36 24
1 -22
1 11
16 10
52 -29
27 -2
45 -9
40 30
58 -30
33 14
33 -7
1 -30
56 -17
35 -23
14 -16
1 -5
19 -6
40 18
1 0
27 28
19 22
19 12
31 7
48 -16
69 5
32 6
69 -16
37 26
14 -10
33 15
20 26
41 26
21 -10
32 2
32 -21
36 5
1 9
3 22
1 -2
18 3
64 7
40 2
34 20
25 -6
1 4
37 -17
40 -16
1 -1
58 15
52 6
8 9
28 5
1 7
46 -30
1 21
24 -4
11 2
7 -30
41 -13
23 -1
35 -15
51 -2
49 8
45 22
2 -12
41 12
3 7
15 30
36 13
15 -21
14 17
17 -15
53 -10
15 14
1 7
54 -9
3 11
1 3
25 -30
39 -30
2 -1
25 16
60 -23
27 30
57 7
39 -20
41 10
30 -4
38 -9
11 -30
24 -4
27 5
1 30
19 -4
40 1
41 -18
36 -4
30 -30
24 -30
42 14
23 6
23 -11
11 13
5 0
26 -12
8 -1
40 -30
10 15
65 -25
6 -23
32 30
1 -4
24 -30
15 20
38 0
9 -23
17 2
18 7
10 15
33 2
21 10
11 10
41 -30
42 6
1 30
49 -30
11 11
18 -23
15 -2
53 14
16 -14
27 1
17 -13
37 -30
43 20
1 1
22 -9
38 8
9 -23
87 18
14 16
50 -13
5 28
6 30
46 -8
55 11
32 30
5 3
23 22
82 -4
1 -1
58 0
29 3
31 -12
5 30
6 17
32 30
1 -10
21 -22
16 14
1 -27
24 -3
54 19
31 -16
16 26
15 12
59 -21
27 12
1 12
56 -20
50 21
71 16
1 20
4 8
1 -2
29 13
57 17
3 24
12 -12
47 -12
47 -9
37 0
18 19
19 22
13 1
26 -30
2 30
51 20
32 -22
52 -13
1 -8
28 21
26 -7
33 -7
16 -30
43 -11
42 0
14 6
58 -7
1 -9
38 1
24 -2
40 11
11 10
23 -10
12 28
14 -28
47 -12
54 -13
29 -6
33 -25
26 7
48 -30
54 12
19 -7
1 -8
9 6
7 16
39 5
53 -30
31 30
52 10
1 -9
17 -7
28 12
10 -26
45 14
35 -30
14 24
37 27
19 27
71 -7
32 -21
27 -26
1 -6
1 7
43 -2
26 15
27 -7
1 17
1 6
12 22
46 24
40 -2
28 30
1 30
13 -2
45 -6
12 0
58 8
36 -2
4 9
11 -9
13 -16
43 27
25 -16
15 -19
28 4
1 30
3 5
19 9
30 6
51 17
37 7
7 -28
40 5
30 -25
8 14
48 -13
52 -9
52 -12
20 30
53 23
56 3
1 10
38 26
1 -1
50 -2
25 -16
23 -6
71 0
31 -3
29 -7
24 -2
27 -3
12 -8
20 8
48 26
21 19
32 6
1 23
36 -22
5 24
31 28
44 7
1 -1
31 -9
7 14
57 -4
10 13
1 13
1 -7
31 -7
1 -5
15 6
53 30
20 30
14 5
1 19
31 -30
13 -30
59 0
51 -20
22 2
23 4
16 0
17 -30
12 -10
42 -23
19 -30
39 -16
35 30
22 -24
25 -30
19 -18
64 -1
11 -20
29 -2
27 30
2 7
63 -10
1 -1
43 2
4 6
63 -30
8 -9
12 17
33 4
8 -30
11 -7
48 -27
44 5
31 -15
35 -29
15 -9
1 17
10 7
52 17
41 -15
28 -17
71 30
18 -24
30 5
57 -29
1 -30
28 -8
13 -8
38 -16
16 8
16 1
1 5
34 11
35 -14
53 0
46 2
50 -13
45 7
32 -14
17 22
24 18
24 -7
17 0
15 1
17 1
44 -11
33 30
40 -15
26 -13
30 -24
31 -4
60 14
47 30
14 30
31 16
17 8
30 22
65 1
58 20
21 28
1 -8
1 -5
53 -16
57 28
22 -13
1 26
1 -30
30 -10
22 -15
32 17
30 11
19 -3
6 5
18 19
43 -14
18 6
51 2
18 -9
2 30
6 1
17 -21
32 -16
10 -1
9 -25
31 -8
41 -15
46 1
1 -20
32 -12
65 -16
27 16
79 5
7 11
33 -8
43 -6
28 30
59 16
1 25
28 19
41 25
30 -6
14 21
15 21
40 13
13 -1
34 8
47 18
64 0
20 -9
26 -12
39 -30
34 0
48 19
1 0
48 9
63 6
18 -12
24 -1
16 12
6 22
28 11
19 -30
34 -15
1 -30
34 4
17 0
49 -13
9 -30
29 -15
26 11
47 30
25 0
1 0
1 20
32 -9
1 -3
89 -27
45 1
1 -10
1 -20
55 17
46 27
55 -18
28 10
20 3
43 3
32 -8
49 -28
12 30
44 -11
32 -22
53 30
40 14
40 27
33 -15
1 15
47 -11
28 -11
17 14
37 -28
1 -15
1 4
35 30
9 -1
52 6
65 21
40 18
1 11
46 22
46 22
1 -1
29 -30
15 18
76 -12
42 -8
19 0
38 -6
18 -13
1 0
51 0
1 -30
48 9
28 -7
10 0
20 -25
1 2
51 -16
33 30
22 8
6 28
27 -16
4 9
33 -19
36 4
31 12
24 15
30 -12
26 -22
14 3
1 1
28 -23
21 21
47 24
1 7
12 20
24 -27
50 7
28 5
18 -9
15 -30
39 20
51 30
35 -9
26 29
39 30
1 8
53 -30
9 -8
37 11
1 30
32 -3
27 4
22 -30
13 -15
11 24
15 -20
7 13
56 -20
17 17
29 -22
53 -30
77 2
9 -11
39 9
10 4
21 11
21 -8
46 -11
43 6
46 22
64 11
8 -27
1 3
20 19
12 -20
12 -25
12 0
50 24
42 9
14 -30
12 -5
15 18
57 4
30 -24
1 3
26 -10
14 10
27 -26
37 -30
7 -18
32 26
43 -13
38 30
13 -12
1 18
29 -1
28 -2
19 23
32 -1
25 7
60 -28
34 -13
28 -1
20 17
7 2
13 -6
29 -8
1 13
38 28
31 5
11 4
1 7
38 1
1 0
1 -11
25 -14
34 -18
26 0
36 10
47 13
9 10
16 -6
70 22
17 -30
1 -17
37 30
32 14
24 -30
39 -9
10 -4
29 -12
9 4
8 -19
39 -1
38 -4
27 -9
29 11
1 14
45 -11
30 -13
4 7
25 22
44 3
19 30
9 -5
30 30
3 -19
18 -15
60 -5
39 3
19 -15
25 3
12 -7
1 -4
1 3
3 30
14 3
42 -12
30 30
28 -8
3 0
16 -6
56 30
2 1
23 11
8 -1
55 -1
1 15
49 -12
14 9
1 -30
50 21
25 -24
54 15
9 19
1 0
4 -12
22 -27
22 -2
53 9
10 30
35 30
8 -21
22 15
41 -18
25 5
27 -19
38 -18
38 0
1 1
23 -26
13 15
27 -23
1 -6
13 -30
50 0
21 0
28 -2
7 0
33 3
29 -8
19 -1
2 14
37 -9
22 -11
49 3
12 10
20 -30
26 -6
1 -2
15 18
14 21
51 -22
62 11
1 -14
16 -20
75 13
12 28
23 -27
4 -16
48 -25
13 29
30 8
12 -21
19 29
3 24
27 30
5 14
1 -5
21 -30
28 23
38 -3
67 -4
11 5
14 30
7 -29
55 -5
23 5
14 -12
31 -8
44 -13
16 -24
66 5
7 -29
39 30
17 -18
1 21
59 30
49 15
11 -2
18 -14
23 22
7 -28
9 -12
7 8
1 -5
53 -11
20 2
36 30
33 -9
53 -15
21 4
17 30
1 -30
30 30
1 9
19 -6
57 -21
33 30
30 14
34 16
64 15
10 -30
31 -19
53 30
22 -30
35 -25
4 -30
50 -16
51 -30
3 -7
21 -3
26 -8
39 1
9 -8
1 6
12 -3
12 -18
48 -24
10 -9
15 -12
4 30
1 -12
36 24
47 -30
29 13
18 14
32 11
10 -22
19 1
18 -30
42 2
50 -17
6 26
34 30
36 17
20 0
65 -13
47 2
32 -22
9 -8
13 -29
37 1
41 5
29 4
10 20
1 3
33 7
32 -8
60 13
31 3
13 0
28 -15
37 4
35 -1
71 -29
1 -15
47 9
10 -19
1 -24
32 29
25 4
1 -7
20 22
2 -6
54 -9
1 -11
43 16
39 23
22 1
8 -10
1 -28
24 10
4 17
37 0
1 -4
48 30
19 -1
19 -6
40 1
25 11
23 9
19 30
31 -5
24 11
45 8
58 3
65 -11
34 30
1 -13
1 30
15 15
7 -16
1 9
1 30
42 30
17 15
34 -3
46 19
4 5
49 23
17 -13
1 16
1 4
7 -3
33 -5
24 1
38 -7
10 14
41 9
2 30
38 30
31 30
1 27
1 -19
4 5
19 29
1 0
39 17
17 30
10 -20
60 16
59 -6
58 1
22 -10
32 0
46 30
1 -10
8 22
26 30
1 -14
1 -11
1 -5
1 -8
29 12
31 -3
48 5
39 -1
7 -28
16 -30
31 -3
26 -9
16 -30
23 3
24 -13
17 27
23 -7
18 0
7 -4
28 10
27 -7
27 19
8 -5
1 -3
11 0
15 7
31 5
47 -2
23 -15
1 -18
3 -7
26 9
62 14
17 -1
59 -19
24 30
75 1
36 -19
27 -15
27 -3
12 0
27 18
57 -21
34 -18
27 30
36 -30
1 -3
18 12
4 13
33 -1
16 5
2 20
49 -7
27 -8
22 -30
6 -13
42 -30
50 26
7 -30
32 5
32 30
12 -17
12 1
79 -27
1 5
38 0
10 30
23 -16
21 -5
1 -21
16 6
18 -27
20 3
12 -28
43 11
42 -6
47 -9
14 22
41 -23
15 -2
23 -16
7 -9
34 13
1 -4
8 -16
22 30
22 -4
30 1
26 -9
42 30
13 -14
47 -17
62 12
20 5
7 -17
2 -18
8 14
13 -30
31 -4
19 10
14 15
12 -6
23 0
33 -3
25 0
1 23
47 -1
44 -7
5 12
27 28
19 -18
39 -18
43 0
64 -6
21 14
5 -8
23 13
44 0
16 30
12 12
1 -5
7 0
1 30
29 20
34 25
1 -21
45 -7
20 21
21 17
42 -25
32 -14
34 -7
2 -4
42 7
16 13
35 26
6 -30
22 -3
74 -8
28 9
1 19
6 -10
33 -3
18 15
8 -23
1 10
15 -30
15 -30
15 -27
1 15
53 -7
35 4
30 -9
1 7
25 26
47 16
34 -30
39 12
64 30
36 -17
24 5
61 -18
25 22
37 0
21 25
47 -7
3 9
31 -10
55 16
3 -1
38 18
19 6
1 -30
37 -9
1 17
31 7
57 15
51 8
4 -19
30 -18
1 21
10 -8
30 -15
15 -22
41 -12
18 1
16 13
22 -20
14 -5
42 17
50 -12
48 30
19 22
53 -21
12 0
16 -9
25 21
12 12
56 5
31 -10
37 7
36 11
10 8
23 1
18 21
8 10
33 -30
55 0
24 12
37 9
6 -15
1 -3
34 -13
60 -9
27 19
48 -1
48 -9
22 30
14 14
21 -20
21 22
33 -27
1 -5
42 -1
67 7
10 -11
19 -2
17 19
6 4
1 13
1 0
26 -4
25 -24
48 -3
3 -5
1 -4
27 -29
31 -4
37 0
31 -11
32 -4
53 -1
25 -30
1 5
9 0
26 -2
22 2
41 -5
42 -30
79 20
40 -28
39 2
29 -29
57 9
16 7
1 -16
14 8
18 0
36 -30
7 25
20 -11
16 4
5 -2
27 9
15 -7
8 25
1 27
1 -16
70 30
31 30
38 -12
53 -5
28 5
12 13
1 -13
45 18
28 25
13 30
16 1
42 17
48 13
62 -16
19 9
1 -4
31 -9
24 -8
33 -10
32 -30
23 27
17 12
26 -30
1 -5
48 -16
36 7
29 -5
23 -26
22 -14
23 -8
12 -16
43 0
22 -6
18 -6
33 -30
12 6
4 -30
42 26
26 -1
1 27
34 -14
12 27
41 -14
5 20
20 -15
53 -22
1 11
1 -26
31 -18
1 17
1 30
57 13
46 27
30 -20
1 8
10 -1
34 -1
28 5
12 7
4 -30
42 12
48 25
1 -15
21 -15
41 -1
1 -15
23 -3
19 -5
23 -30
18 6
1 -8
53 -22
1 -22
44 -6
37 22
9 -17
1 -7
15 14
30 18
1 -6
11 -1
10 9
21 -5
1 -13
11 -10
33 -5
46 1
39 16
24 10
32 -19
55 -26
51 -11
25 20
68 29
28 -6
16 28
10 21
10 19
19 10
42 23
6 19
18 30
29 7
33 29
36 30
29 -2
30 -30
11 -28
40 -30
31 -9
1 27
12 -30
33 0
1 -30
22 10
38 -6
73 13
31 30
15 1
25 19
27 0
15 -28
43 11
31 10
66 16
13 23
1 17
26 -12
7 -30
37 -22
1 -15
25 17
11 8
43 -3
41 4
1 3
1 -18
26 16
45 30
22 20
45 -1
15 -8
65 5
36 8
23 -19
8 -15
14 1
35 -5
1 17
1 -14
48 8
28 -10
30 2
11 0
41 4
18 11
51 -8
45 -18
28 2
23 30
70 0
26 30
53 11
56 -18
1 2
9 -30
1 -30
28 12
1 -16
20 -28
38 -5
2 3
45 -22
26 -12
21 -11
6 26
20 9
7 23
38 -12
42 -2
55 -8
17 -17
48 -30
36 -2
1 -20
40 12
1 -8
15 12
36 14
39 30
21 -9
34 -4
15 -30
48 3
1 -12
32 10
22 0
51 -5
19 -4
38 1
4 0
32 -8
11 -21
57 -7
34 -23
40 -20
1 11
1 -8
25 -9
29 -5
11 18
25 5
36 -5
1 -3
26 -4
46 9
45 -30
24 -23
6 -7
1 5
56 5
37 -30
16 1
67 15
35 1
33 12
37 -28
32 30
12 30
13 -10
20 -4
26 -27
37 -13
1 -10
5 16
44 6
57 -30
23 -23
2 -14
32 11
1 -5
37 -23
64 -4
45 -7
29 9
47 -30
30 -1
33 11
45 10
25 -2
29 16
1 -16
19 24
28 -17
75 22
55 5
1 10
31 -19
43 26
38 -11
25 -24
22 -30
6 17
62 -13
21 -26
1 6
1 -19
77 0
42 9
20 21
9 -17
23 22
30 -2
1 24
18 -6
20 -28
29 8
18 -30
14 -11
46 -5
36 -7
29 -8
10 30
54 -30
15 4
22 -12
46 16
37 -22
2 15
27 12
53 -22
1 -9
38 -14
6 30
36 -26
1 21
20 -17
17 -30
35 -12
13 -16
38 2
46 20
18 12
14 13
13 11
20 -5
23 20
1 16
32 -13
39 12
30 1
46 2
54 -3
8 30
19 0
21 20
72 8
9 -3
35 4
48 -30
74 -30
18 16
11 23
18 30
51 4
61 1
11 -14
49 12
29 -29
24 7
8 30
37 -13
54 -30
34 30
14 15
34 27
32 -2
24 0
36 -19
19 -11
27 12
8 -30
23 9
55 -2
54 -12
7 23
4 11
19 30
1 -16
35 -30
19 3
21 -21
6 -4
1 0
63 11
67 -16
39 30
10 30
19 1
38 -3
45 -11
48 -21
17 20
23 -2
11 30
26 16
31 -21
10 0
14 -18
2 9
8 12
1 -29
26 -30
13 -12
11 29
42 2
1 15
1 -16
56 -12
1 -30
22 -11
46 -18
6 30
11 23
42 -30
1 -17
15 -21
31 8
60 12
31 5
58 -4
65 16
2 4
37 -2
27 6
14 14
1 1
1 10
2 2
7 -4
23 0
1 14
23 -25
29 21
1 -30
44 15
10 -2
27 -25
23 -5
12 -12
33 -15
27 3
1 -16
48 0
53 -21
48 25
22 4
29 30
48 -6
13 -12
42 -16
44 -5
34 30
5 30
33 -30
1 -1
1 -6
8 -30
7 -30
25 0
1 15
16 -19
2 14
37 -7
15 -12
60 10
1 -30
35 -4
26 0
13 -15
20 22
11 26
5 -30
29 -5
52 21
22 28
32 -1
41 15
15 30
6 -6
39 8
24 -30
24 -21
38 -13
42 -13
58 30
22 13
37 19
8 0
22 18
1 -4
12 2
37 22
29 16
28 -2
38 12
15 2
49 -22
29 -26
20 -27
21 30
52 -30
1 -10
37 24
22 30
21 18
12 -1
27 -3
39 -23
12 30
6 -7
2 15
24 -15
40 -8
28 9
13 -30
17 2
7 -9
23 0
24 16
23 -9
1 -17
66 12
6 -13
27 30
48 6
10 19
31 8
40 -8
1 0
28 5
1 -19
13 -5
48 -18
58 -27
18 -5
3 -9
17 -30
42 8
1 -5
46 -18
12 -1
10 22
29 -30
1 -7
1 5
30 -28
30 29
1 -4
1 16
61 27
41 15
23 -4
21 30
17 30
1 -30
20 -21
29 -11
15 -13
56 28
43 16
1 22
32 -12
30 -15
4 0
51 13
51 25
18 -7
1 -4
39 9
48 -23
32 18
28 -2
37 -4
63 -11
14 5
39 -30
39 26
36 0
46 -10
20 -8
29 4
9 -2
31 6
41 -7
8 30
30 23
2 5
21 -9
44 -7
16 1
15 -16
39 -13
31 19
50 -3
14 28
37 -6
42 -13
2 -1
30 21
12 11
1 30
37 0
1 2
22 -30
6 -29
2 3
1 8
13 21
45 -9
49 0
41 28
28 -11
18 16
19 -13
47 -11
62 6
7 17
48 -23
29 -17
8 12
1 6
20 2
1 9
37 -5
22 -30
27 -30
26 0
32 -17
1 -2
1 -30
20 -6
11 30
51 0
30 6
38 -10
12 0
31 9
28 -24
24 -30
17 17
54 -2
34 0
35 -21
30 30
31 -20
37 27
52 1
40 -14
26 -30
23 -12
18 0
54 -4
35 -12
24 -15
31 11
39 2
47 -10
44 11
41 1
28 24
10 -10
23 -14
7 24
31 -14
12 -12
45 5
1 -27
74 -7
33 -12
31 2
29 -14
1 27
20 -6
18 -5
29 -1
40 -17
32 -4
21 -20
41 -22
1 0
61 24
64 -5
1 21
46 -20
34 -9
11 -30
9 -15
17 19
56 -17
35 -15
17 30
46 10
32 -2
1 -12
1 -14
35 19
58 14
47 -11
24 19
23 -15
1 -10
47 -22
4 -11
6 25
10 17
3 -13
3 -28
41 -25
35 -18
47 -1
59 -2
40 30
53 0
44 30
35 -7
21 8
24 27
12 16
49 5
6 0
16 -11
1 -30
13 -11
30 -30
1 -19
23 20
28 -9
37 -23
1 -4
39 2
37 -8
25 27
7 -15
44 17
38 -1
49 -30
46 -4
22 -4
37 10
14 -6
7 5
40 -6
7 -30
38 14
32 -16
59 30
27 30
9 2
15 -8
53 -30
31 -8
24 -30
65 -11
11 -7
56 2
33 9
32 24
19 -4
13 16
22 30
18 11
1 15
18 -9
37 19
48 8
12 -12
1 4
35 27
7 -30
45 -29
49 7
17 -30
15 15
66 3
50 11
21 -2
11 -16
32 -22
14 19
9 10
77 -2
4 8
30 18
29 8
41 12
14 24
25 -13
18 -10
23 9
3 30
21 2
43 -17
9 -4
24 18
22 2
31 -30
45 8
29 -15
13 6
15 30
36 -17
45 -13
1 -6
47 -1
13 -8
32 8
46 -13
27 10
48 10
29 2
34 28
32 30
12 -22
26 13
16 5
17 -5
17 25
1 30
50 -10
49 -30
1 6
50 -28
21 -11
37 11
20 -21
12 0
40 -19
13 -14
26 17
35 -7
20 -14
28 9
13 -8
9 1
38 -24
55 -4
5 5
1 30
28 -10
34 10
1 0
21 13
26 11
14 -7
71 -5
9 -19
48 0
40 -5
12 -30
44 5
16 0
19 -17
9 10
59 12
53 -14
41 19
18 3
70 5
35 -30
10 20
31 -12
14 10
37 0
